annotation_set,unit_key,work_code,work_name,representation,classification,drift_value,drift_quantile_bin,text_raw_left,text_raw_right,text_norm_left,text_norm_right,drift_r0,drift_r1,drift_r2,delta_representation_left,delta_representation_right,delta_value,category_labels
FLAGGED,ACT:27:27,ACT,Acts,R0,REVIEW_CANDIDATE,0.165115758,,"But when the fourteenth night was come, as wee were driuen vp and downe in Adria about midnight, the shipmen deemed that they drew neere to some countrey:","But when the fourteenth night was come, as we were driven up and down in Adria, about midnight the shipmen deemed that they drew near to some country;","but when the fourteenth night was come, as wee were driuen vp and downe in adria about midnight, the shipmen deemed that they drew neere to some countrey:","but when the fourteenth night was come, as we were driven up and down in adria, about midnight the shipmen deemed that they drew near to some country;",0.165115758,0.165115758,,R0,R1,0,orthographic_character_form
FLAGGED,ACT:27:7,ACT,Acts,R0,REVIEW_CANDIDATE,0.173185748,,"And when wee had sailed slowly many dayes, and scarse were come ouer against Gnidus, the wind not suffering vs, wee sailed vnder Creete, ouer against Salmone,","And when we had sailed slowly many days, and scarce were come over against Cnidus, the wind not suffering us, we sailed under Crete, over against Salmone;","and when wee had sailed slowly many dayes, and scarse were come ouer against gnidus, the wind not suffering vs, wee sailed vnder creete, ouer against salmone,","and when we had sailed slowly many days, and scarce were come over against cnidus, the wind not suffering us, we sailed under crete, over against salmone;",0.173185748,0.173185748,,R0,R1,0,orthographic_character_form
FLAGGED,ACT:27:8,ACT,Acts,R0,REVIEW_CANDIDATE,0.187726553,,"And hardly passing it, came vnto a place which is called the Faire hauens, nigh whereunto was the citie of Lasea.","And, hardly passing it, came unto a place which is called The fair havens; nigh whereunto was the city of Lasea.","and hardly passing it, came vnto a place which is called the faire hauens, nigh whereunto was the citie of lasea.","and, hardly passing it, came unto a place which is called the fair havens; nigh whereunto was the city of lasea.",0.187726553,0.187726553,,R0,R1,0,orthographic_character_form
FLAGGED,ACT:2:14,ACT,Acts,R0,REVIEW_CANDIDATE,0.170958328,,"¶ But Peter standing vp with the eleuen, lift vp his voyce, and said vnto them, Ye men of Iudea, & all ye that dwell at Hierusalem, be this knowen vnto you, and hearken to my words:","But Peter, standing up with the eleven, lifted up his voice, and said unto them, Ye men of Judaea, and all ye that dwell at Jerusalem, be this known unto you, and hearken to my words:","¶ but peter standing vp with the eleuen, lift vp his voyce, and said vnto them, ye men of iudea, & all ye that dwell at hierusalem, be this knowen vnto you, and hearken to my words:","but peter, standing up with the eleven, lifted up his voice, and said unto them, ye men of judaea, and all ye that dwell at jerusalem, be this known unto you, and hearken to my words:",0.170958328,0.170958328,,R0,R1,0,orthographic_character_form
FLAGGED,ACT:2:16,ACT,Acts,R0,REVIEW_CANDIDATE,0.198189898,,"But this is that which was spoken by the Prophet Ioel,",But this is that which was spoken by the prophet Joel;,"but this is that which was spoken by the prophet ioel,",but this is that which was spoken by the prophet joel;,0.198189898,0.198189898,,R0,R1,0,orthographic_character_form
FLAGGED,ACT:2:40,ACT,Acts,R0,REVIEW_CANDIDATE,0.226141187,,"And with many other words did hee testifie and exhort, saying, Saue your selues from this vntoward generation.","And with many other words did he testify and exhort, saying, Save yourselves from this untoward generation.","and with many other words did hee testifie and exhort, saying, saue your selues from this vntoward generation.","and with many other words did he testify and exhort, saying, save yourselves from this untoward generation.",0.226141187,0.226141187,,R0,R1,0,orthographic_character_form
FLAGGED,ACT:2:5,ACT,Acts,R0,STRONG_OUTLIER,0.316359855,,"And there were dwelling at Hierusalem Iewes, deuout men, out of euery nation vnder heauen.","And there were dwelling at Jerusalem Jews, devout men, out of every nation under heaven.","and there were dwelling at hierusalem iewes, deuout men, out of euery nation vnder heauen.","and there were dwelling at jerusalem jews, devout men, out of every nation under heaven.",0.316359855,0.316359855,,R0,R1,0,orthographic_character_form
FLAGGED,ACT:3:4,ACT,Acts,R0,REVIEW_CANDIDATE,0.183912828,,"And Peter fastening his eyes vpon him, with Iohn, said, Looke on vs.","And Peter, fastening his eyes upon him with John, said, Look on us.","and peter fastening his eyes vpon him, with iohn, said, looke on vs.","and peter, fastening his eyes upon him with john, said, look on us.",0.183912828,0.183912828,,R0,R1,0,orthographic_character_form
FLAGGED,ACT:3:5,ACT,Acts,R0,REVIEW_CANDIDATE,0.163278807,,"And he gaue heede vnto them, expecting to receiue something of them.","And he gave heed unto them, expecting to receive something of them.","and he gaue heede vnto them, expecting to receiue something of them.","and he gave heed unto them, expecting to receive something of them.",0.163278807,0.163278807,,R0,R1,0,orthographic_character_form
FLAGGED,ACT:4:12,ACT,Acts,R0,REVIEW_CANDIDATE,0.239218155,,Neither is there saluation in any other: for there is none other name vnder heauen giuen among men whereby we must be saued.,"Neither is there salvation in any other: for there is none other name under heaven given among men, whereby we must be saved.",neither is there saluation in any other: for there is none other name vnder heauen giuen among men whereby we must be saued.,"neither is there salvation in any other: for there is none other name under heaven given among men, whereby we must be saved.",0.239218155,0.239218155,,R0,R1,0,orthographic_character_form
FLAGGED,ACT:7:13,ACT,Acts,R0,REVIEW_CANDIDATE,0.205494929,,"And at the second time Ioseph was made knowen to his brethren, and Iosephs kinred was made knowen vnto Pharao.",And at the second time Joseph was made known to his brethren; and Joseph’s kindred was made known unto Pharaoh.,"and at the second time ioseph was made knowen to his brethren, and iosephs kinred was made knowen vnto pharao.",and at the second time joseph was made known to his brethren; and joseph’s kindred was made known unto pharaoh.,0.205494929,0.205494929,,R0,R1,0,orthographic_character_form
FLAGGED,ACT:7:14,ACT,Acts,R0,REVIEW_CANDIDATE,0.214207916,,"Then sent Ioseph, and called his father Iacob to him, and all his kinred, threescore and fifteeene soules.","Then sent Joseph, and called his father Jacob to him, and all his kindred, threescore and fifteen souls.","then sent ioseph, and called his father iacob to him, and all his kinred, threescore and fifteeene soules.","then sent joseph, and called his father jacob to him, and all his kindred, threescore and fifteen souls.",0.214207916,0.214207916,,R0,R1,0,orthographic_character_form
FLAGGED,ACT:7:51,ACT,Acts,R0,REVIEW_CANDIDATE,0.182993289,,"¶ Ye stifnecked and vncircumcised in heart, and eares, ye doe alwayes resist the holy Ghost? as your fathers did, so doe ye.","Ye stiffnecked and uncircumcised in heart and ears, ye do always resist the Holy Ghost: as your fathers did, so do ye.","¶ ye stifnecked and vncircumcised in heart, and eares, ye doe alwayes resist the holy ghost? as your fathers did, so doe ye.","ye stiffnecked and uncircumcised in heart and ears, ye do always resist the holy ghost: as your fathers did, so do ye.",0.182993289,0.182993289,,R0,R1,0,orthographic_character_form
FLAGGED,ACT:8:29,ACT,Acts,R0,REVIEW_CANDIDATE,0.194806562,,"Then the Spirit saide vnto Philip, Goe neere, and ioyne thy selfe to this charet.","Then the Spirit said unto Philip, Go near, and join thyself to this chariot.","then the spirit saide vnto philip, goe neere, and ioyne thy selfe to this charet.","then the spirit said unto philip, go near, and join thyself to this chariot.",0.194806562,0.194806562,,R0,R1,0,orthographic_character_form
FLAGGED,ACT:8:8,ACT,Acts,R0,STRONG_OUTLIER,0.261275507,,And there was great ioy in that citie.,And there was great joy in that city.,and there was great ioy in that citie.,and there was great joy in that city.,0.261275507,0.261275507,,R0,R1,0,orthographic_character_form
FLAGGED,ACT:9:28,ACT,Acts,R0,REVIEW_CANDIDATE,0.190296323,,"And he was with them comming in, and going out at Hierusalem.",And he was with them coming in and going out at Jerusalem.,"and he was with them comming in, and going out at hierusalem.",and he was with them coming in and going out at jerusalem.,0.190296323,0.190296323,,R0,R1,0,orthographic_character_form
FLAGGED,AMO:2:5,AMO,Amos,R0,REVIEW_CANDIDATE,0.215368046,,"But I will send a fire vpon Iudah, and it shall deuoure the palaces of Ierusalem.","But I will send a fire upon Judah, and it shall devour the palaces of Jerusalem.","but i will send a fire vpon iudah, and it shall deuoure the palaces of ierusalem.","but i will send a fire upon judah, and it shall devour the palaces of jerusalem.",0.215368046,0.215368046,,R0,R1,0,orthographic_character_form
FLAGGED,AMO:3:4,AMO,Amos,R0,REVIEW_CANDIDATE,0.211423945,,"Will a lyon roare in the forrest, when he hath no pray? will a young lyon cry out of his den, if he haue taken nothing?","Will a lion roar in the forest, when he hath no prey? will a young lion cry out of his den, if he have taken nothing?","will a lyon roare in the forrest, when he hath no pray? will a young lyon cry out of his den, if he haue taken nothing?","will a lion roar in the forest, when he hath no prey? will a young lion cry out of his den, if he have taken nothing?",0.211423945,0.211423945,,R0,R1,0,orthographic_character_form
FLAGGED,AMO:6:13,AMO,Amos,R0,REVIEW_CANDIDATE,0.20160998,,"Yee which reioyce in a thing of nought, which say, Haue we not taken to vs hornes by our owne strength?","Ye which rejoice in a thing of nought, which say, Have we not taken to us horns by our own strength?","yee which reioyce in a thing of nought, which say, haue we not taken to vs hornes by our owne strength?","ye which rejoice in a thing of nought, which say, have we not taken to us horns by our own strength?",0.20160998,0.20160998,,R0,R1,0,orthographic_character_form
FLAGGED,AMO:6:5,AMO,Amos,R0,STRONG_OUTLIER,0.233413888,,"That chaunt to the sound of the Uiole, and inuent to themselues instruments of musicke, like Dauid:","That chant to the sound of the viol, and invent to themselves instruments of musick, like David;","that chaunt to the sound of the uiole, and inuent to themselues instruments of musicke, like dauid:","that chant to the sound of the viol, and invent to themselves instruments of musick, like david;",0.233413888,0.233413888,,R0,R1,0,orthographic_character_form
FLAGGED,AMO:6:7,AMO,Amos,R0,REVIEW_CANDIDATE,0.228036834,,"¶ Therefore now shall they goe captiue, with the first that goe captiue, and the banquet of them that stretched themselues, shalbe remoued.","Therefore now shall they go captive with the first that go captive, and the banquet of them that stretched themselves shall be removed.","¶ therefore now shall they goe captiue, with the first that goe captiue, and the banquet of them that stretched themselues, shalbe remoued.","therefore now shall they go captive with the first that go captive, and the banquet of them that stretched themselves shall be removed.",0.228036834,0.228036834,,R0,R1,0,orthographic_character_form
