unit_key,work_code,division_level_1,division_level_2,drift_r0,drift_r1,drift_r2,delta_representation_left,delta_representation_right,delta_value,text_raw_left,text_raw_right,text_norm_left,text_norm_right,drift_label_r0,drift_label_r1,drift_label_r2,residual_class,character_diff_summary,token_diff_summary,phrase_diff_summary,category_labels
DEU:3:7,DEU,3,7,0.2976527545946136,0.2976527545946136,,R0,R1,0.0,"But all the cattell, and the spoile of the cities, we tooke for a pray to our selues.","But all the cattle, and the spoil of the cities, we took for a prey to ourselves.","but all the cattell, and the spoile of the cities, we tooke for a pray to our selues.","but all the cattle, and the spoil of the cities, we took for a prey to ourselves.",STRONG_OUTLIER,STRONG_OUTLIER,,normalization_insensitive,"ops={replace:2, delete:4, insert:1}; examples=insert: [] -> [l] | delete: [l l] -> [] | delete: [e] -> [] | delete: [e] -> [] | replace: [a] -> [e] | delete: [ ] -> [] | replace: [u] -> [v]","ops={replace:5, delete:0, insert:0}; examples=replace: [cattell,] -> [cattle,] | replace: [spoile] -> [spoil] | replace: [tooke] -> [took] | replace: [pray] -> [prey] | replace: [our selues.] -> [ourselves.]","ops={replace:1, delete:0, insert:0}; examples=replace: [But all the cattell and the spoile of the cities we tooke for a pray to our selues] -> [But all the cattle and the spoil of the cities we took for a prey to ourselves]",
MRK:8:5,MRK,8,5,0.29652510485655537,0.29652510485655537,,R0,R1,0.0,"And hee asked them, How many loaues haue ye? And they said, Seuen.","And he asked them, How many loaves have ye? And they said, Seven.","and hee asked them, how many loaues haue ye? and they said, seuen.","and he asked them, how many loaves have ye? and they said, seven.",STRONG_OUTLIER,STRONG_OUTLIER,,normalization_insensitive,"ops={replace:3, delete:1, insert:0}; examples=delete: [e] -> [] | replace: [u] -> [v] | replace: [u] -> [v] | replace: [u] -> [v]","ops={replace:3, delete:0, insert:0}; examples=replace: [hee] -> [he] | replace: [loaues haue] -> [loaves have] | replace: [Seuen.] -> [Seven.]","ops={replace:2, delete:0, insert:0}; examples=replace: [And hee asked them How many loaues haue ye] -> [And he asked them How many loaves have ye] | replace: [Seuen] -> [Seven]",
JHN:11:36,JHN,11,36,0.2958166460155398,0.2958166460155398,,R0,R1,0.0,"Then said the Iewes, Behold, how he loued him.","Then said the Jews, Behold how he loved him!","then said the iewes, behold, how he loued him.","then said the jews, behold how he loved him!",STRONG_OUTLIER,STRONG_OUTLIER,,normalization_insensitive,"ops={replace:3, delete:2, insert:0}; examples=replace: [I] -> [J] | delete: [e] -> [] | delete: [,] -> [] | replace: [u] -> [v] | replace: [.] -> [!]","ops={replace:2, delete:0, insert:0}; examples=replace: [Iewes, Behold,] -> [Jews, Behold] | replace: [loued him.] -> [loved him!]","ops={replace:1, delete:0, insert:0}; examples=replace: [Then said the Iewes Behold how he loued him] -> [Then said the Jews Behold how he loved him]",
PSA:50:10,PSA,50,10,0.2945650922632115,0.2945650922632115,,R0,R1,0.0,"For euery beast of the forrest is mine, and the cattell vpon a thousand hilles.","For every beast of the forest is mine, and the cattle upon a thousand hills.","for euery beast of the forrest is mine, and the cattell vpon a thousand hilles.","for every beast of the forest is mine, and the cattle upon a thousand hills.",STRONG_OUTLIER,STRONG_OUTLIER,,normalization_insensitive,"ops={replace:2, delete:3, insert:1}; examples=replace: [u] -> [v] | delete: [r] -> [] | insert: [] -> [l] | delete: [l l] -> [] | replace: [v] -> [u] | delete: [e] -> []","ops={replace:4, delete:0, insert:0}; examples=replace: [euery] -> [every] | replace: [forrest] -> [forest] | replace: [cattell vpon] -> [cattle upon] | replace: [hilles.] -> [hills.]","ops={replace:1, delete:0, insert:0}; examples=replace: [For euery beast of the forrest is mine and the cattell vpon a thousand hilles] -> [For every beast of the forest is mine and the cattle upon a thousand hills]",
PSA:22:21,PSA,22,21,0.2940807001104293,0.2940807001104293,,R0,R1,0.0,Saue me from the lyons mouth: for thou hast heard me from the hornes of the vnicornes.,Save me from the lion’s mouth: for thou hast heard me from the horns of the unicorns.,saue me from the lyons mouth: for thou hast heard me from the hornes of the vnicornes.,save me from the lion’s mouth: for thou hast heard me from the horns of the unicorns.,STRONG_OUTLIER,STRONG_OUTLIER,,normalization_insensitive,"ops={replace:3, delete:2, insert:1}; examples=replace: [u] -> [v] | replace: [y] -> [i] | insert: [] -> [’] | delete: [e] -> [] | replace: [v] -> [u] | delete: [e] -> []","ops={replace:4, delete:0, insert:0}; examples=replace: [Saue] -> [Save] | replace: [lyons] -> [lion’s] | replace: [hornes] -> [horns] | replace: [vnicornes.] -> [unicorns.]","ops={replace:1, delete:0, insert:0}; examples=replace: [Saue me from the lyons mouth for thou hast heard me from the hornes of the vnicornes] -> [Save me from the lion’s mouth for thou hast heard me from the horns of the unicorns]",
LAM:3:38,LAM,3,38,0.2940781555190245,0.2940781555190245,,R0,R1,0.0,Out of the mouth of the most hie proceedeth not euill and good?,Out of the mouth of the most High proceedeth not evil and good?,out of the mouth of the most hie proceedeth not euill and good?,out of the mouth of the most high proceedeth not evil and good?,STRONG_OUTLIER,STRONG_OUTLIER,,normalization_insensitive,"ops={replace:1, delete:2, insert:1}; examples=insert: [] -> [H i g] | delete: [i e] -> [] | replace: [u] -> [v] | delete: [l] -> []","ops={replace:2, delete:0, insert:0}; examples=replace: [hie] -> [High] | replace: [euill] -> [evil]","ops={replace:1, delete:0, insert:0}; examples=replace: [Out of the mouth of the most hie proceedeth not euill and good] -> [Out of the mouth of the most High proceedeth not evil and good]",
GEN:30:5,GEN,30,5,0.29376797056584925,0.29376797056584925,,R0,R1,0.0,And Bilhah conceiued and bare Iacob a sonne.,"And Bilhah conceived, and bare Jacob a son.",and bilhah conceiued and bare iacob a sonne.,"and bilhah conceived, and bare jacob a son.",STRONG_OUTLIER,STRONG_OUTLIER,,normalization_insensitive,"ops={replace:2, delete:1, insert:1}; examples=replace: [u] -> [v] | insert: [] -> [,] | replace: [I] -> [J] | delete: [n e] -> []","ops={replace:3, delete:0, insert:0}; examples=replace: [conceiued] -> [conceived,] | replace: [Iacob] -> [Jacob] | replace: [sonne.] -> [son.]","ops={replace:1, delete:0, insert:0}; examples=replace: [And Bilhah conceiued and bare Iacob a sonne] -> [And Bilhah conceived and bare Jacob a son]",
LAM:5:22,LAM,5,22,0.2936550386443162,0.2936550386443162,,R0,R1,0.0,But thou hast vtterly reiected vs: thou art very wroth against vs.,But thou hast utterly rejected us; thou art very wroth against us.,but thou hast vtterly reiected vs: thou art very wroth against vs.,but thou hast utterly rejected us; thou art very wroth against us.,REVIEW_CANDIDATE,REVIEW_CANDIDATE,,normalization_insensitive,"ops={replace:5, delete:0, insert:0}; examples=replace: [v] -> [u] | replace: [i] -> [j] | replace: [v] -> [u] | replace: [:] -> [;] | replace: [v] -> [u]","ops={replace:2, delete:0, insert:0}; examples=replace: [vtterly reiected vs:] -> [utterly rejected us;] | replace: [vs.] -> [us.]","ops={replace:1, delete:0, insert:0}; examples=replace: [But thou hast vtterly reiected vs thou art very wroth against vs] -> [But thou hast utterly rejected us thou art very wroth against us]",
2SA:15:30,2SA,15,30,0.2928712695272103,0.2928712695272103,,R0,R1,0.0,"¶ And Dauid went vp by the ascent of mount Oliuet, and wept as he went vp, and had his head couered, and he went barefoote, and all the people that was with him, couered euery man his head, and they went vp, weeping as they went vp.","And David went up by the ascent of mount Olivet, and wept as he went up, and had his head covered, and he went barefoot: and all the people that was with him covered every man his head, and they went up, weeping as they went up.","¶ and dauid went vp by the ascent of mount oliuet, and wept as he went vp, and had his head couered, and he went barefoote, and all the people that was with him, couered euery man his head, and they went vp, weeping as they went vp.","and david went up by the ascent of mount olivet, and wept as he went up, and had his head covered, and he went barefoot: and all the people that was with him covered every man his head, and they went up, weeping as they went up.",STRONG_OUTLIER,STRONG_OUTLIER,,normalization_insensitive,"ops={replace:7, delete:2, insert:0}; examples=delete: [¶  ] -> [] | replace: [u i d   w e n t   v] -> [v i d   w e n t   u] | replace: [u e t ,   a n d   w e p t   a s   h e   w e n t   v] -> [v e t ,   a n d   w e p t   a s   h e   w e n t   u] | replace: [u] -> [v] | replace: [e ,] -> [:] | delete: [,] -> [] | replace: [u e r e d   e u] -> [v e r e d   e v] | replace: [v] -> [u]","ops={replace:9, delete:1, insert:0}; examples=delete: [¶] -> [] | replace: [Dauid] -> [David] | replace: [vp] -> [up] | replace: [Oliuet,] -> [Olivet,] | replace: [vp,] -> [up,] | replace: [couered,] -> [covered,] | replace: [barefoote,] -> [barefoot:] | replace: [him, couered euery] -> [him covered every]","ops={replace:1, delete:0, insert:0}; examples=replace: [¶ And Dauid went vp by the ascent of mount Oliuet and wept as he went vp and had his head couered and he went barefoote and all the people that was with him couered euery man his head and they went vp weeping as they went vp] -> [And David went up by the ascent of mount Olivet and wept as he went up and had his head covered and he went barefoot and all the people that was with him covered every man his head and they went up weeping as they went up]",
JHN:5:1,JHN,5,1,0.2926074437154558,0.2926074437154558,,R0,R1,0.0,"After this there was a feast of the Iewes, and Iesus went vp to Hierusalem.",After this there was a feast of the Jews; and Jesus went up to Jerusalem.,"after this there was a feast of the iewes, and iesus went vp to hierusalem.",after this there was a feast of the jews; and jesus went up to jerusalem.,STRONG_OUTLIER,STRONG_OUTLIER,,normalization_insensitive,"ops={replace:5, delete:1, insert:0}; examples=replace: [I] -> [J] | delete: [e] -> [] | replace: [,] -> [;] | replace: [I] -> [J] | replace: [v] -> [u] | replace: [H i] -> [J]","ops={replace:4, delete:0, insert:0}; examples=replace: [Iewes,] -> [Jews;] | replace: [Iesus] -> [Jesus] | replace: [vp] -> [up] | replace: [Hierusalem.] -> [Jerusalem.]","ops={replace:1, delete:0, insert:0}; examples=replace: [After this there was a feast of the Iewes and Iesus went vp to Hierusalem] -> [After this there was a feast of the Jews and Jesus went up to Jerusalem]",
JHN:11:26,JHN,11,26,0.2912036982998637,0.2912036982998637,,R0,R1,0.0,"And whosoeuer liueth, and beleeueth in mee, shall neuer die. Beleeuest thou this?",And whosoever liveth and believeth in me shall never die. Believest thou this?,"and whosoeuer liueth, and beleeueth in mee, shall neuer die. beleeuest thou this?",and whosoever liveth and believeth in me shall never die. believest thou this?,STRONG_OUTLIER,STRONG_OUTLIER,,normalization_insensitive,"ops={replace:5, delete:2, insert:2}; examples=replace: [u] -> [v] | replace: [u] -> [v] | delete: [,] -> [] | insert: [] -> [i] | replace: [e u] -> [v] | delete: [e ,] -> [] | replace: [u] -> [v] | insert: [] -> [i]","ops={replace:5, delete:0, insert:0}; examples=replace: [whosoeuer liueth,] -> [whosoever liveth] | replace: [beleeueth] -> [believeth] | replace: [mee,] -> [me] | replace: [neuer] -> [never] | replace: [Beleeuest] -> [Believest]","ops={replace:1, delete:0, insert:0}; examples=replace: [And whosoeuer liueth and beleeueth in mee shall neuer die Beleeuest thou this] -> [And whosoever liveth and believeth in me shall never die Believest thou this]",
JHN:8:35,JHN,8,35,0.2899593141857012,0.2899593141857012,,R0,R1,0.0,And the seruant abideth not in the house for euer: but the Sonne abideth euer.,And the servant abideth not in the house for ever: but the Son abideth ever.,and the seruant abideth not in the house for euer: but the sonne abideth euer.,and the servant abideth not in the house for ever: but the son abideth ever.,STRONG_OUTLIER,STRONG_OUTLIER,,normalization_insensitive,"ops={replace:3, delete:1, insert:0}; examples=replace: [u] -> [v] | replace: [u] -> [v] | delete: [n e] -> [] | replace: [u] -> [v]","ops={replace:4, delete:0, insert:0}; examples=replace: [seruant] -> [servant] | replace: [euer:] -> [ever:] | replace: [Sonne] -> [Son] | replace: [euer.] -> [ever.]","ops={replace:1, delete:0, insert:0}; examples=replace: [And the seruant abideth not in the house for euer but the Sonne abideth euer] -> [And the servant abideth not in the house for ever but the Son abideth ever]",
1CO:16:9,1CO,16,9,0.28890505661511,0.28890505661511,,R0,R1,0.0,"For a great doore and effectuall is opened vnto mee, and there are many aduersaries.","For a great door and effectual is opened unto me, and there are many adversaries.","for a great doore and effectuall is opened vnto mee, and there are many aduersaries.","for a great door and effectual is opened unto me, and there are many adversaries.",STRONG_OUTLIER,STRONG_OUTLIER,,normalization_insensitive,"ops={replace:2, delete:3, insert:0}; examples=delete: [e] -> [] | delete: [l] -> [] | replace: [v] -> [u] | delete: [e] -> [] | replace: [u] -> [v]","ops={replace:4, delete:0, insert:0}; examples=replace: [doore] -> [door] | replace: [effectuall] -> [effectual] | replace: [vnto mee,] -> [unto me,] | replace: [aduersaries.] -> [adversaries.]","ops={replace:1, delete:0, insert:0}; examples=replace: [For a great doore and effectuall is opened vnto mee and there are many aduersaries] -> [For a great door and effectual is opened unto me and there are many adversaries]",
