rank_overall,rank_within_representation,rank_within_classification,rank_within_work,unit_key,work_code,work_name,representation,classification,drift_value,threshold_primary,threshold_secondary,threshold_source,excess_over_primary,excess_over_secondary,drift_to_primary_ratio,drift_to_secondary_ratio,small_sample_flag,mad_zero_flag
2955,1478,1119,5,MIC:3:10,MIC,Micah,R0,REVIEW_CANDIDATE,0.1587806456891509,0.1769578990912698,0.1560606344008212,WORK,-0.018177253402118898,0.002720011288329688,0.8972792201113126,1.0174291953814805,False,False
2956,1478,1119,5,MIC:3:10,MIC,Micah,R1,REVIEW_CANDIDATE,0.1587806456891509,0.1769578990912698,0.1560606344008212,WORK,-0.018177253402118898,0.002720011288329688,0.8972792201113126,1.0174291953814805,False,False
2957,1479,1120,35,2KI:22:16,2KI,2Kings,R0,REVIEW_CANDIDATE,0.1586978193537529,0.2042283105495926,0.1574881551780614,WORK,-0.045530491195839684,0.001209664175691516,0.7770608243621369,1.0076809851148731,False,False
2958,1479,1120,35,2KI:22:16,2KI,2Kings,R1,REVIEW_CANDIDATE,0.1586978193537529,0.2042283105495926,0.1574881551780614,WORK,-0.045530491195839684,0.001209664175691516,0.7770608243621369,1.0076809851148731,False,False
2959,1480,1121,31,1KI:5:11,1KI,1Kings,R0,REVIEW_CANDIDATE,0.158697348073347,0.2134238491198039,0.1471697863256086,WORK,-0.05472650104645688,0.011527561747738418,0.7435783242024814,1.0783283174865392,False,False
2960,1480,1121,31,1KI:5:11,1KI,1Kings,R1,REVIEW_CANDIDATE,0.158697348073347,0.2134238491198039,0.1471697863256086,WORK,-0.05472650104645688,0.011527561747738418,0.7435783242024814,1.0783283174865392,False,False
2961,1481,1122,43,EXO:35:6,EXO,Exodus,R0,REVIEW_CANDIDATE,0.1586958222514772,0.2061688329235183,0.1458137712888438,WORK,-0.04747301067204113,0.012882050962633396,0.7697372100386676,1.0883459144412033,False,False
2962,1481,1122,43,EXO:35:6,EXO,Exodus,R1,REVIEW_CANDIDATE,0.1586958222514772,0.2061688329235183,0.1458137712888438,WORK,-0.04747301067204113,0.012882050962633396,0.7697372100386676,1.0883459144412033,False,False
2963,1482,1123,56,NUM:32:5,NUM,Numbers,R0,REVIEW_CANDIDATE,0.1585868069870886,0.2060272335177108,0.1521304504522337,WORK,-0.04744042653062219,0.006456356534854907,0.7697371084364726,1.0424396070324007,False,False
2964,1482,1123,56,NUM:32:5,NUM,Numbers,R1,REVIEW_CANDIDATE,0.1585868069870886,0.2060272335177108,0.1521304504522337,WORK,-0.04744042653062219,0.006456356534854907,0.7697371084364726,1.0424396070324007,False,False
2965,1483,1124,47,DEU:2:36,DEU,Deuteronomy,R0,REVIEW_CANDIDATE,0.1585850797098853,0.2277736606676687,0.158268997269363,WORK,-0.06918858095778338,0.0003160824405223084,0.6962397638297063,1.0019971216471686,False,False
2966,1483,1124,47,DEU:2:36,DEU,Deuteronomy,R1,REVIEW_CANDIDATE,0.1585850797098853,0.2277736606676687,0.158268997269363,WORK,-0.06918858095778338,0.0003160824405223084,0.6962397638297063,1.0019971216471686,False,False
2967,1484,1125,36,2KI:9:21,2KI,2Kings,R0,REVIEW_CANDIDATE,0.1585692407516311,0.2042283105495926,0.1574881551780614,WORK,-0.0456590697979615,0.0010810855735697011,0.7764312417064522,1.0068645516378512,False,False
2968,1484,1125,36,2KI:9:21,2KI,2Kings,R1,REVIEW_CANDIDATE,0.1585692407516311,0.2042283105495926,0.1574881551780614,WORK,-0.0456590697979615,0.0010810855735697011,0.7764312417064522,1.0068645516378512,False,False
2969,1485,1126,51,EZE:15:6,EZE,Ezekiel,R0,REVIEW_CANDIDATE,0.1585099728718579,0.1977293149575067,0.1466200453576744,WORK,-0.03921934208564881,0.011889927514183496,0.8016513530425304,1.0810934649841257,False,False
2970,1485,1126,51,EZE:15:6,EZE,Ezekiel,R1,REVIEW_CANDIDATE,0.1585099728718579,0.1977293149575067,0.1466200453576744,WORK,-0.03921934208564881,0.011889927514183496,0.8016513530425304,1.0810934649841257,False,False
2971,1486,1127,23,JDG:13:15,JDG,Judges,R0,REVIEW_CANDIDATE,0.1584381946024562,0.2109212600391261,0.1517173137608478,WORK,-0.05248306543666989,0.0067208808416084065,0.7511722363742079,1.044298707082321,False,False
2972,1486,1127,23,JDG:13:15,JDG,Judges,R1,REVIEW_CANDIDATE,0.1584381946024562,0.2109212600391261,0.1517173137608478,WORK,-0.05248306543666989,0.0067208808416084065,0.7511722363742079,1.044298707082321,False,False
2973,1487,1128,48,DEU:14:20,DEU,Deuteronomy,R0,REVIEW_CANDIDATE,0.1584211283078949,0.2277736606676687,0.158268997269363,WORK,-0.06935253235977379,0.0001521310385318997,0.6955199641763582,1.000961218186484,False,False
2974,1487,1128,48,DEU:14:20,DEU,Deuteronomy,R1,REVIEW_CANDIDATE,0.1584211283078949,0.2277736606676687,0.158268997269363,WORK,-0.06935253235977379,0.0001521310385318997,0.6955199641763582,1.000961218186484,False,False
2975,1488,1129,3,HAB:3:17,HAB,Habakkuk,R0,REVIEW_CANDIDATE,0.1583808042547453,0.1781731462477294,0.1570031566278392,WORK,-0.019792341992984103,0.0013776476269060922,0.8889151232393623,1.0087746492267775,False,False
2976,1488,1129,3,HAB:3:17,HAB,Habakkuk,R1,REVIEW_CANDIDATE,0.1583808042547453,0.1781731462477294,0.1570031566278392,WORK,-0.019792341992984103,0.0013776476269060922,0.8889151232393623,1.0087746492267775,False,False
2977,1489,1130,36,LEV:25:8,LEV,Leviticus,R0,REVIEW_CANDIDATE,0.1583589343801381,0.2536937138059426,0.1520578598094974,WORK,-0.09533477942580448,0.006301074570640691,0.6242130796400863,1.041438664062054,False,False
2978,1489,1130,36,LEV:25:8,LEV,Leviticus,R1,REVIEW_CANDIDATE,0.1583589343801381,0.2536937138059426,0.1520578598094974,WORK,-0.09533477942580448,0.006301074570640691,0.6242130796400863,1.041438664062054,False,False
2979,1490,1131,11,REV:10:4,REV,Revelation,R0,REVIEW_CANDIDATE,0.1577486663948998,0.1680160935170368,0.134798252815794,WORK,-0.010267427122137018,0.022950413579105794,0.9388902163643276,1.1702575003733042,False,False
2980,1490,1131,11,REV:10:4,REV,Revelation,R1,REVIEW_CANDIDATE,0.1577486663948998,0.1680160935170368,0.134798252815794,WORK,-0.010267427122137018,0.022950413579105794,0.9388902163643276,1.1702575003733042,False,False
2981,1491,1132,62,ISA:9:7,ISA,Isaiah,R0,REVIEW_CANDIDATE,0.1576929160121543,0.2203930443072171,0.1556613590945488,WORK,-0.0627001282950628,0.0020315569176054815,0.7155076808700828,1.0130511318250248,False,False
2982,1491,1132,62,ISA:9:7,ISA,Isaiah,R1,REVIEW_CANDIDATE,0.1576929160121543,0.2203930443072171,0.1556613590945488,WORK,-0.0627001282950628,0.0020315569176054815,0.7155076808700828,1.0130511318250248,False,False
2983,1492,1133,63,ISA:26:4,ISA,Isaiah,R0,REVIEW_CANDIDATE,0.1576416994777197,0.2203930443072171,0.1556613590945488,WORK,-0.0627513448294974,0.001980340383170881,0.7152752936157771,1.0127221064668208,False,False
2984,1492,1133,63,ISA:26:4,ISA,Isaiah,R1,REVIEW_CANDIDATE,0.1576416994777197,0.2203930443072171,0.1556613590945488,WORK,-0.0627513448294974,0.001980340383170881,0.7152752936157771,1.0127221064668208,False,False
2985,1493,1134,22,ROM:7:21,ROM,Romans,R0,REVIEW_CANDIDATE,0.1576249425661235,0.2309266196192162,0.1560124813251275,WORK,-0.0733016770530927,0.0016124612409960104,0.68257588850535,1.0103354630815444,False,False
2986,1493,1134,22,ROM:7:21,ROM,Romans,R1,REVIEW_CANDIDATE,0.1576249425661235,0.2309266196192162,0.1560124813251275,WORK,-0.0733016770530927,0.0016124612409960104,0.68257588850535,1.0103354630815444,False,False
2987,1494,1135,32,1KI:5:13,1KI,1Kings,R0,REVIEW_CANDIDATE,0.1575948776684466,0.2134238491198039,0.1471697863256086,WORK,-0.05582897145135729,0.010425091342838005,0.7384126859223773,1.070837171155313,False,False
2988,1494,1135,32,1KI:5:13,1KI,1Kings,R1,REVIEW_CANDIDATE,0.1575948776684466,0.2134238491198039,0.1471697863256086,WORK,-0.05582897145135729,0.010425091342838005,0.7384126859223773,1.070837171155313,False,False
2989,1495,1136,8,EST:3:10,EST,Esther,R0,REVIEW_CANDIDATE,0.1575758362131715,0.2106098417089447,0.155955053094019,WORK,-0.053034005495773195,0.001620783119152508,0.7481883796814002,1.0103926297160464,False,False
2990,1495,1136,8,EST:3:10,EST,Esther,R1,REVIEW_CANDIDATE,0.1575758362131715,0.2106098417089447,0.155955053094019,WORK,-0.053034005495773195,0.001620783119152508,0.7481883796814002,1.0103926297160464,False,False
2991,1496,1137,18,DAN:8:20,DAN,Daniel,R0,REVIEW_CANDIDATE,0.1574598223141758,0.2230599517621362,0.1564706148641274,WORK,-0.0656001294479604,0.0009892074500484072,0.7059080801832405,1.006322001424404,False,False
2992,1496,1137,18,DAN:8:20,DAN,Daniel,R1,REVIEW_CANDIDATE,0.1574598223141758,0.2230599517621362,0.1564706148641274,WORK,-0.0656001294479604,0.0009892074500484072,0.7059080801832405,1.006322001424404,False,False
2993,1497,1138,6,1TI:2:4,1TI,1Timothy,R0,REVIEW_CANDIDATE,0.157071295852005,0.2439872446320028,0.1381268719093453,WORK,-0.08691594877999781,0.01894442394265969,0.6437684727695908,1.13715234176224,False,False
2994,1497,1138,6,1TI:2:4,1TI,1Timothy,R1,REVIEW_CANDIDATE,0.157071295852005,0.2439872446320028,0.1381268719093453,WORK,-0.08691594877999781,0.01894442394265969,0.6437684727695908,1.13715234176224,False,False
2995,1498,1139,52,EZE:3:21,EZE,Ezekiel,R0,REVIEW_CANDIDATE,0.1569938363066374,0.1977293149575067,0.1466200453576744,WORK,-0.040735478650869295,0.010373790948963013,0.7939836151274604,1.0707528832340525,False,False
2996,1498,1139,52,EZE:3:21,EZE,Ezekiel,R1,REVIEW_CANDIDATE,0.1569938363066374,0.1977293149575067,0.1466200453576744,WORK,-0.040735478650869295,0.010373790948963013,0.7939836151274604,1.0707528832340525,False,False
2997,1499,1140,57,NUM:24:19,NUM,Numbers,R0,REVIEW_CANDIDATE,0.156934524966876,0.2060272335177108,0.1521304504522337,WORK,-0.04909270855083481,0.0048040745146422925,0.7617173821507698,1.031578651745008,False,False
2998,1499,1140,57,NUM:24:19,NUM,Numbers,R1,REVIEW_CANDIDATE,0.156934524966876,0.2060272335177108,0.1521304504522337,WORK,-0.04909270855083481,0.0048040745146422925,0.7617173821507698,1.031578651745008,False,False
2999,1500,1141,24,JDG:19:28,JDG,Judges,R0,REVIEW_CANDIDATE,0.1568483967284689,0.2109212600391261,0.1517173137608478,WORK,-0.05407286331065719,0.005131082967621103,0.7436348365232285,1.033820022517069,False,False
3000,1500,1141,24,JDG:19:28,JDG,Judges,R1,REVIEW_CANDIDATE,0.1568483967284689,0.2109212600391261,0.1517173137608478,WORK,-0.05407286331065719,0.005131082967621103,0.7436348365232285,1.033820022517069,False,False
3001,1501,1142,58,NUM:32:27,NUM,Numbers,R0,REVIEW_CANDIDATE,0.156817536422814,0.2060272335177108,0.1521304504522337,WORK,-0.04920969709489678,0.004687085970580318,0.7611495516651368,1.0308096502485016,False,False
3002,1501,1142,58,NUM:32:27,NUM,Numbers,R1,REVIEW_CANDIDATE,0.156817536422814,0.2060272335177108,0.1521304504522337,WORK,-0.04920969709489678,0.004687085970580318,0.7611495516651368,1.0308096502485016,False,False
3003,1502,1143,64,ISA:59:15,ISA,Isaiah,R0,REVIEW_CANDIDATE,0.1568100950526132,0.2203930443072171,0.1556613590945488,WORK,-0.0635829492546039,0.0011487359580643897,0.7115020147098091,1.007379711732869,False,False
3004,1502,1143,64,ISA:59:15,ISA,Isaiah,R1,REVIEW_CANDIDATE,0.1568100950526132,0.2203930443072171,0.1556613590945488,WORK,-0.0635829492546039,0.0011487359580643897,0.7115020147098091,1.007379711732869,False,False
3005,1503,1144,9,EST:4:10,EST,Esther,R0,REVIEW_CANDIDATE,0.156752897323814,0.2106098417089447,0.155955053094019,WORK,-0.053856944385130695,0.0007978442297950084,0.7442809702143024,1.0051158600761336,False,False
3006,1503,1144,9,EST:4:10,EST,Esther,R1,REVIEW_CANDIDATE,0.156752897323814,0.2106098417089447,0.155955053094019,WORK,-0.053856944385130695,0.0007978442297950084,0.7442809702143024,1.0051158600761336,False,False
3007,1504,1145,25,JDG:21:14,JDG,Judges,R0,REVIEW_CANDIDATE,0.1567048723936094,0.2109212600391261,0.1517173137608478,WORK,-0.0542163876455167,0.004987558632761596,0.7429543724731233,1.032874024125048,False,False
3008,1504,1145,25,JDG:21:14,JDG,Judges,R1,REVIEW_CANDIDATE,0.1567048723936094,0.2109212600391261,0.1517173137608478,WORK,-0.0542163876455167,0.004987558632761596,0.7429543724731233,1.032874024125048,False,False
3009,1505,1146,59,NUM:29:32,NUM,Numbers,R0,REVIEW_CANDIDATE,0.1565898498972279,0.2060272335177108,0.1521304504522337,WORK,-0.04943738362048289,0.004459399444994211,0.7600444233687529,1.0293129970478487,False,False
3010,1505,1146,59,NUM:29:32,NUM,Numbers,R1,REVIEW_CANDIDATE,0.1565898498972279,0.2060272335177108,0.1521304504522337,WORK,-0.04943738362048289,0.004459399444994211,0.7600444233687529,1.0293129970478487,False,False
3011,1506,1147,65,ISA:48:20,ISA,Isaiah,R0,REVIEW_CANDIDATE,0.1563317311518284,0.2203930443072171,0.1556613590945488,WORK,-0.06406131315538868,0.0006703720572796001,0.709331511088479,1.0043066054490275,False,False
3012,1506,1147,65,ISA:48:20,ISA,Isaiah,R1,REVIEW_CANDIDATE,0.1563317311518284,0.2203930443072171,0.1556613590945488,WORK,-0.06406131315538868,0.0006703720572796001,0.709331511088479,1.0043066054490275,False,False
3013,1507,1148,37,LEV:13:35,LEV,Leviticus,R0,REVIEW_CANDIDATE,0.1562530296653228,0.2536937138059426,0.1520578598094974,WORK,-0.09744068414061977,0.004195169855825409,0.6159121064578097,1.0275892996329241,False,False
3014,1507,1148,37,LEV:13:35,LEV,Leviticus,R1,REVIEW_CANDIDATE,0.1562530296653228,0.2536937138059426,0.1520578598094974,WORK,-0.09744068414061977,0.004195169855825409,0.6159121064578097,1.0275892996329241,False,False
3015,1508,1149,6,MIC:7:3,MIC,Micah,R0,REVIEW_CANDIDATE,0.1561520850736936,0.1769578990912698,0.1560606344008212,WORK,-0.020805814017576196,9.145067287238962e-05,0.8824250619812956,1.0005859944964566,False,False
3016,1508,1149,6,MIC:7:3,MIC,Micah,R1,REVIEW_CANDIDATE,0.1561520850736936,0.1769578990912698,0.1560606344008212,WORK,-0.020805814017576196,9.145067287238962e-05,0.8824250619812956,1.0005859944964566,False,False
3017,1509,1150,38,LEV:11:33,LEV,Leviticus,R0,REVIEW_CANDIDATE,0.1560420626120212,0.2536937138059426,0.1520578598094974,WORK,-0.09765165119392138,0.00398420280252379,0.6150805247440311,1.0262018866207594,False,False
3018,1509,1150,38,LEV:11:33,LEV,Leviticus,R1,REVIEW_CANDIDATE,0.1560420626120212,0.2536937138059426,0.1520578598094974,WORK,-0.09765165119392138,0.00398420280252379,0.6150805247440311,1.0262018866207594,False,False
3019,1510,1151,26,JDG:16:5,JDG,Judges,R0,REVIEW_CANDIDATE,0.1557127700946213,0.2109212600391261,0.1517173137608478,WORK,-0.05520848994450478,0.003995456333773517,0.7382507105530113,1.0263348739490046,False,False
3020,1510,1151,26,JDG:16:5,JDG,Judges,R1,REVIEW_CANDIDATE,0.1557127700946213,0.2109212600391261,0.1517173137608478,WORK,-0.05520848994450478,0.003995456333773517,0.7382507105530113,1.0263348739490046,False,False
3021,1511,1152,33,1KI:15:2,1KI,1Kings,R0,REVIEW_CANDIDATE,0.1555625023995119,0.2134238491198039,0.1471697863256086,WORK,-0.057861346720292,0.008392716073903295,0.7288899672697218,1.0570274394184054,False,False
3022,1511,1152,33,1KI:15:2,1KI,1Kings,R1,REVIEW_CANDIDATE,0.1555625023995119,0.2134238491198039,0.1471697863256086,WORK,-0.057861346720292,0.008392716073903295,0.7288899672697218,1.0570274394184054,False,False
3023,1512,1153,53,EZE:20:17,EZE,Ezekiel,R0,REVIEW_CANDIDATE,0.1555589954309676,0.1977293149575067,0.1466200453576744,WORK,-0.0421703195265391,0.008938950073293206,0.7867270235796762,1.060966766525593,False,False
3024,1512,1153,53,EZE:20:17,EZE,Ezekiel,R1,REVIEW_CANDIDATE,0.1555589954309676,0.1977293149575067,0.1466200453576744,WORK,-0.0421703195265391,0.008938950073293206,0.7867270235796762,1.060966766525593,False,False
3025,1513,1154,39,LEV:23:35,LEV,Leviticus,R0,REVIEW_CANDIDATE,0.1554141700080751,0.2536937138059426,0.1520578598094974,WORK,-0.09827954379786749,0.0033563101985776833,0.6126055221334957,1.0220725860720554,False,False
3026,1513,1154,39,LEV:23:35,LEV,Leviticus,R1,REVIEW_CANDIDATE,0.1554141700080751,0.2536937138059426,0.1520578598094974,WORK,-0.09827954379786749,0.0033563101985776833,0.6126055221334957,1.0220725860720554,False,False
3027,1514,1155,12,REV:21:14,REV,Revelation,R0,REVIEW_CANDIDATE,0.1551680133106526,0.1680160935170368,0.134798252815794,WORK,-0.0128480802063842,0.020369760494858613,0.9235306574659683,1.1511129415207964,False,False
3028,1514,1155,12,REV:21:14,REV,Revelation,R1,REVIEW_CANDIDATE,0.1551680133106526,0.1680160935170368,0.134798252815794,WORK,-0.0128480802063842,0.020369760494858613,0.9235306574659683,1.1511129415207964,False,False
3029,1515,1156,44,EXO:35:18,EXO,Exodus,R0,REVIEW_CANDIDATE,0.1551339188400148,0.2061688329235183,0.1458137712888438,WORK,-0.051034914083503524,0.009320147551170999,0.7524605763159373,1.0639181571726077,False,False
3030,1515,1156,44,EXO:35:18,EXO,Exodus,R1,REVIEW_CANDIDATE,0.1551339188400148,0.2061688329235183,0.1458137712888438,WORK,-0.051034914083503524,0.009320147551170999,0.7524605763159373,1.0639181571726077,False,False
3031,1516,1157,13,REV:7:7,REV,Revelation,R0,REVIEW_CANDIDATE,0.1551328741142205,0.1680160935170368,0.134798252815794,WORK,-0.01288321940281631,0.020334621298426503,0.9233215156171337,1.1508522616106487,False,False
3032,1516,1157,13,REV:7:7,REV,Revelation,R1,REVIEW_CANDIDATE,0.1551328741142205,0.1680160935170368,0.134798252815794,WORK,-0.01288321940281631,0.020334621298426503,0.9233215156171337,1.1508522616106487,False,False
3033,1517,1158,45,EXO:2:24,EXO,Exodus,R0,REVIEW_CANDIDATE,0.1550923903197758,0.2061688329235183,0.1458137712888438,WORK,-0.0510764426037425,0.009278619030932023,0.7522591466446815,1.0636333519729897,False,False
3034,1517,1158,45,EXO:2:24,EXO,Exodus,R1,REVIEW_CANDIDATE,0.1550923903197758,0.2061688329235183,0.1458137712888438,WORK,-0.0510764426037425,0.009278619030932023,0.7522591466446815,1.0636333519729897,False,False
3035,1518,1159,40,LEV:27:17,LEV,Leviticus,R0,REVIEW_CANDIDATE,0.1548382608208446,0.2536937138059426,0.1520578598094974,WORK,-0.09885545298509799,0.002780401011347189,0.6103354257302753,1.0182851515523799,False,False
3036,1518,1159,40,LEV:27:17,LEV,Leviticus,R1,REVIEW_CANDIDATE,0.1548382608208446,0.2536937138059426,0.1520578598094974,WORK,-0.09885545298509799,0.002780401011347189,0.6103354257302753,1.0182851515523799,False,False
3037,1519,1160,60,NUM:32:18,NUM,Numbers,R0,REVIEW_CANDIDATE,0.1548274173399156,0.2060272335177108,0.1521304504522337,WORK,-0.051199816177795204,0.0026969668876818953,0.7514900564182264,1.0177279885760195,False,False
3038,1519,1160,60,NUM:32:18,NUM,Numbers,R1,REVIEW_CANDIDATE,0.1548274173399156,0.2060272335177108,0.1521304504522337,WORK,-0.051199816177795204,0.0026969668876818953,0.7514900564182264,1.0177279885760195,False,False
3039,1520,1161,41,LEV:8:18,LEV,Leviticus,R0,REVIEW_CANDIDATE,0.154712004046017,0.2536937138059426,0.1520578598094974,WORK,-0.09898170975992557,0.0026541442365196066,0.6098377516928171,1.0174548309429372,False,False
3040,1520,1161,41,LEV:8:18,LEV,Leviticus,R1,REVIEW_CANDIDATE,0.154712004046017,0.2536937138059426,0.1520578598094974,WORK,-0.09898170975992557,0.0026541442365196066,0.6098377516928171,1.0174548309429372,False,False
3041,1521,1162,27,JDG:8:16,JDG,Judges,R0,REVIEW_CANDIDATE,0.1547088275438408,0.2109212600391261,0.1517173137608478,WORK,-0.05621243249528529,0.002991513782993005,0.7334909127469756,1.0197176822396719,False,False
3042,1521,1162,27,JDG:8:16,JDG,Judges,R1,REVIEW_CANDIDATE,0.1547088275438408,0.2109212600391261,0.1517173137608478,WORK,-0.05621243249528529,0.002991513782993005,0.7334909127469756,1.0197176822396719,False,False
3043,1522,1163,28,JDG:1:19,JDG,Judges,R0,REVIEW_CANDIDATE,0.154571694143085,0.2109212600391261,0.1517173137608478,WORK,-0.05634956589604109,0.002854380382237204,0.7328407487913348,1.0188138078079643,False,False
3044,1522,1163,28,JDG:1:19,JDG,Judges,R1,REVIEW_CANDIDATE,0.154571694143085,0.2109212600391261,0.1517173137608478,WORK,-0.05634956589604109,0.002854380382237204,0.7328407487913348,1.0188138078079643,False,False
3045,1523,1164,7,HOS:1:8,HOS,Hosea,R0,REVIEW_CANDIDATE,0.1545232685685484,0.1864811853428518,0.1389984160707465,WORK,-0.0319579167743034,0.015524852497801889,0.8286265892425141,1.1116908590519488,False,False
3046,1523,1164,7,HOS:1:8,HOS,Hosea,R1,REVIEW_CANDIDATE,0.1545232685685484,0.1864811853428518,0.1389984160707465,WORK,-0.0319579167743034,0.015524852497801889,0.8286265892425141,1.1116908590519488,False,False
3047,1524,1165,54,EZE:26:1,EZE,Ezekiel,R0,REVIEW_CANDIDATE,0.1542158498292207,0.1977293149575067,0.1466200453576744,WORK,-0.043513465128285994,0.0075958044715463136,0.7799341734550725,1.0518060436621515,False,False
3048,1524,1165,54,EZE:26:1,EZE,Ezekiel,R1,REVIEW_CANDIDATE,0.1542158498292207,0.1977293149575067,0.1466200453576744,WORK,-0.043513465128285994,0.0075958044715463136,0.7799341734550725,1.0518060436621515,False,False
