scope_type,scope_name,representation,n,median_drift,mad_drift,p95_drift,p99_drift,mean_drift,std_drift,min_drift,max_drift,cssi,tsi_p95,tsi_p99
WORK,PSA,R1,2461,0.053897785221679095,0.03032779860660595,0.17208940790000682,0.2517472342683223,0.06629689347058021,0.05408303016164977,0.0,0.4005434411102129,0.9461022147783209,0.8279105920999932,0.7482527657316778
WORK,REV,R0,404,0.05078898631683265,0.02751933701038023,0.13479825281579408,0.16801609351703686,0.058652672659732764,0.04039693806784319,0.0,0.19996261366029155,0.9492110136831673,0.865201747184206,0.8319839064829632
WORK,REV,R1,404,0.05078898631683265,0.02751933701038023,0.13479825281579408,0.16801609351703686,0.058652672659732764,0.04039693806784319,0.0,0.19996261366029155,0.9492110136831673,0.865201747184206,0.8319839064829632
WORK,ROM,R0,433,0.055315436203204116,0.027762378928480547,0.15601248132512754,0.2309266196192162,0.06415007269987427,0.04913090121511265,0.0,0.3068300332650655,0.9446845637967959,0.8439875186748724,0.7690733803807838
WORK,ROM,R1,433,0.055315436203204116,0.027762378928480547,0.15601248132512754,0.2309266196192162,0.06415007269987427,0.04913090121511265,0.0,0.3068300332650655,0.9446845637967959,0.8439875186748724,0.7690733803807838
WORK,RUT,R0,85,0.05115913343034306,0.022926588188594055,0.11905681119175927,0.18975952732369722,0.05554519333357797,0.038818709244134,0.002724474823108891,0.2636929655673068,0.9488408665696569,0.8809431888082407,0.8102404726763028
WORK,RUT,R1,85,0.05115913343034306,0.022926588188594055,0.11905681119175927,0.18975952732369722,0.05554519333357797,0.038818709244134,0.002724474823108891,0.2636929655673068,0.9488408665696569,0.8809431888082407,0.8102404726763028
WORK,SNG,R0,117,0.06793377033221648,0.029590584389741492,0.16319266334489782,0.22174452372462258,0.07617440741886608,0.04849851993558257,0.003630618612618375,0.23316713053853255,0.9320662296677835,0.8368073366551022,0.7782554762753774
WORK,SNG,R1,117,0.06793377033221648,0.029590584389741492,0.16319266334489782,0.22174452372462258,0.07617440741886608,0.04849851993558257,0.003630618612618375,0.23316713053853255,0.9320662296677835,0.8368073366551022,0.7782554762753774
WORK,TIT,R0,46,0.052521885669503,0.024228198249202137,0.14974257924192347,0.2131741064930451,0.061287967452305955,0.04512542213523242,0.0035142368927117973,0.22989590975799834,0.947478114330497,0.8502574207580765,0.7868258935069549
WORK,TIT,R1,46,0.052521885669503,0.024228198249202137,0.14974257924192347,0.2131741064930451,0.061287967452305955,0.04512542213523242,0.0035142368927117973,0.22989590975799834,0.947478114330497,0.8502574207580765,0.7868258935069549
WORK,ZEC,R0,211,0.061953613495860926,0.03725624715855802,0.1701784058121591,0.19791179141217077,0.07445691494495003,0.05146769179039112,0.0,0.2666588992038751,0.9380463865041391,0.8298215941878408,0.8020882085878293
WORK,ZEC,R1,211,0.061953613495860926,0.03725624715855802,0.1701784058121591,0.19791179141217077,0.07445691494495003,0.05146769179039112,0.0,0.2666588992038751,0.9380463865041391,0.8298215941878408,0.8020882085878293
WORK,ZEP,R0,53,0.057799863869099966,0.029940416491203603,0.1354181251902889,0.14592086280193342,0.061927285752454105,0.039404037764280496,0.009104364600344472,0.14632554106635443,0.9422001361309,0.8645818748097112,0.8540791371980666
WORK,ZEP,R1,53,0.057799863869099966,0.029940416491203603,0.1354181251902889,0.14592086280193342,0.061927285752454105,0.039404037764280496,0.009104364600344472,0.14632554106635443,0.9422001361309,0.8645818748097112,0.8540791371980666
